class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
TaadAsan,0.5690854787826538,0.1224759668111801,-0.1724916696548462,0.999968647956848,0.5759511590003967,0.1070171520113945,-0.1472611129283905,0.9999185800552368,0.580737292766571,0.1076292246580123,-0.1474590599536895,0.9999290704727172,0.5864478349685669,0.1086067259311676,-0.1475992053747177,0.99994295835495,0.5592748522758484,0.1073392257094383,-0.1443364322185516,0.9998968839645386,0.5525693893432617,0.1082058250904083,-0.1443424820899963,0.999874472618103,0.5459567308425903,0.1092454344034195,-0.1444627940654754,0.9998644590377808,0.5923704504966736,0.1264884173870086,-0.0213373638689517,0.9999211430549622,0.5318223237991333,0.1232227012515068,-0.0109889460727572,0.9998284578323364,0.5779622793197632,0.149708017706871,-0.1263926476240158,0.9999746680259703,0.5543636083602905,0.1492303907871246,-0.1230140179395675,0.9999600648880004,0.6481270790100098,0.2613241076469421,-0.0039532110095024,0.9999893307685852,0.4716725945472717,0.2520926892757416,0.0452912002801895,0.9999022483825684,0.6905210018157959,0.4346801340579986,0.0073299310170114,0.9965243935585022,0.4402394294738769,0.4345634579658508,0.1191188469529151,0.9827964305877686,0.7081954479217529,0.5970517992973328,-0.1597201228141784,0.9966365694999696,0.4196975231170654,0.5951188802719116,0.035560343414545,0.9736915230751038,0.7212528586387634,0.6580619215965271,-0.211193710565567,0.9933951497077942,0.4020368158817291,0.6512278318405151,0.0081497831270098,0.9541139602661132,0.7091782689094543,0.656143844127655,-0.2548367381095886,0.993819296360016,0.4193272590637207,0.6521514058113098,-0.0447155311703681,0.9587481021881104,0.7001848816871643,0.6381970047950745,-0.1786474138498306,0.9924374222755432,0.428600937128067,0.6364818215370178,0.0126181421801447,0.9575884342193604,0.6075245141983032,0.6158736348152161,-0.0046053607948124,0.999270498752594,0.5001434087753296,0.6053698658943176,0.0047230380587279,0.9988988637924194,0.602294921875,0.8890691995620728,-0.0896774530410766,0.7412940263748169,0.5102899074554443,0.8870648741722107,-0.0391969755291938,0.6674474477767944,0.5927942395210266,1.1057666540145874,0.181675985455513,0.1960988938808441,0.5213192701339722,1.031434178352356,0.2188410758972168,0.1479306071996688,0.5885143876075745,1.1310057640075684,0.2022774964570999,0.0842287540435791,0.5218960642814636,1.1165735721588137,0.2386751919984817,0.0779538974165916,0.5931957960128784,1.1954959630966189,0.057908110320568,0.1135736852884292,0.5157132148742676,1.17341148853302,0.0862657949328422,0.1182793006300926
MahaKaal,0.6125617623329163,0.1565500199794769,-0.3895091116428375,0.9999786615371704,0.6217982172966003,0.1342584788799286,-0.3761194050312042,0.9999091029167176,0.6283230781555176,0.1348129659891128,-0.3761194348335266,0.9999148845672609,0.6347507238388062,0.1353862136602401,-0.3762214779853821,0.999898076057434,0.6031176447868347,0.1335036307573318,-0.3721072375774383,0.99993097782135,0.596892774105072,0.1335052847862243,-0.3722002506256103,0.999940037727356,0.5919041633605957,0.1340490281581878,-0.3721504211425781,0.9999369978904724,0.6445406079292297,0.14180389046669,-0.2375785410404205,0.9999099969863892,0.5820053219795227,0.1380510479211807,-0.2152176797389984,0.999948501586914,0.6232442855834961,0.1814446747303009,-0.331328809261322,0.9999732375144958,0.5991958975791931,0.1797294467687606,-0.32469642162323,0.9999758005142212,0.703629195690155,0.26468625664711,-0.1638499498367309,0.9999757409095764,0.5285711884498596,0.2240592092275619,-0.0928073599934578,0.9999514818191528,0.7645308971405029,0.4241645932197571,-0.1837401688098907,0.9985120296478271,0.4230124056339264,0.2715097367763519,-0.2742742300033569,0.9951909184455872,0.785671591758728,0.5843433141708374,-0.3136048018932342,0.9943118691444396,0.4229558110237121,0.1560510545969009,-0.6247068643569946,0.9970344305038452,0.8057389259338379,0.641829252243042,-0.3387607634067535,0.978135883808136,0.4172083437442779,0.1002223119139671,-0.6888270974159241,0.9909674525260924,0.7829992175102234,0.6387662291526794,-0.3710026443004608,0.979421615600586,0.4341320991516113,0.0957609117031097,-0.6890056729316711,0.99033385515213,0.7715384364128113,0.6248424053192139,-0.3279348015785217,0.9788081049919128,0.4397567808628082,0.1131720691919326,-0.6347474455833435,0.9876479506492616,0.6177486181259155,0.580392062664032,-0.0395028851926326,0.9986692070961,0.520182728767395,0.5380403995513916,0.0397018045186996,0.99967622756958,0.5996459722518921,0.8154312968254089,-0.0687323063611984,0.9811534881591796,0.4415516853332519,0.5654600262641907,-0.4622889459133148,0.9939113855361938,0.5867785215377808,1.0008468627929688,0.1263964772224426,0.981995165348053,0.5059612989425659,0.816813588142395,-0.2384667098522186,0.970369040966034,0.5665601491928101,1.0517597198486328,0.1341296583414077,0.849454402923584,0.5325548052787781,0.8472175002098083,-0.2199643850326538,0.9366707801818848,0.562711775302887,1.1144062280654907,-0.0687615349888801,0.9546759128570556,0.4630246758460998,0.8801954388618469,-0.3866072297096252,0.9613171815872192
MahaKaal,0.6249585151672363,0.1513621509075164,-0.400836706161499,0.9999791979789734,0.6345885992050171,0.1295257359743118,-0.38949716091156,0.999905526638031,0.6415250897407532,0.1297480463981628,-0.3894742429256439,0.9999179840087892,0.6481989622116089,0.1296838968992233,-0.3895710408687591,0.999897301197052,0.6158156991004944,0.1287041455507278,-0.3834205567836761,0.9999250173568726,0.6097654104232788,0.1285897046327591,-0.3835171461105346,0.9999364018440248,0.6044198274612427,0.1288471817970276,-0.3834443390369415,0.9999275207519532,0.6588082313537598,0.1378336101770401,-0.2587174773216247,0.9999135732650756,0.5953420400619507,0.1345911622047424,-0.2257796972990036,0.9999366998672484,0.6362322568893433,0.17795130610466,-0.3455846011638641,0.9999681115150452,0.6121114492416382,0.1758629232645034,-0.3358238041400909,0.9999672174453736,0.7134504318237305,0.2651804983615875,-0.1892879903316497,0.9999723434448242,0.5397062301635742,0.2202494442462921,-0.0966655164957046,0.999933123588562,0.7735505104064941,0.4288403391838074,-0.2043739557266235,0.9983683824539183,0.4345000386238098,0.2699750661849975,-0.2599155306816101,0.994561731815338,0.7983026504516602,0.5932013988494873,-0.314252495765686,0.9940329790115356,0.4309385418891907,0.1495211869478225,-0.5797930955886841,0.996828317642212,0.8193842768669128,0.6498072147369385,-0.3364487588405609,0.977998912334442,0.426253467798233,0.098375603556633,-0.6380876898765564,0.9902514219284058,0.7944405674934387,0.6453587412834167,-0.3718574345111847,0.979494035243988,0.4428900182247162,0.0927768871188163,-0.6360457539558411,0.9896304607391356,0.784736692905426,0.6311091780662537,-0.3295531272888183,0.9800634384155272,0.4480870366096496,0.1092398017644882,-0.5890602469444275,0.9872329235076904,0.6235597133636475,0.582034170627594,-0.0433431081473827,0.9985265135765076,0.527213990688324,0.5362828373908997,0.0435282401740551,0.999594509601593,0.6089590787887573,0.8019739985466003,-0.0952446907758712,0.9846920967102052,0.4365208745002746,0.5705493092536926,-0.4146429896354675,0.9961192011833192,0.5892722010612488,0.9913927912712096,0.1482122242450714,0.984533965587616,0.5016481280326843,0.8153600692749023,-0.1700081974267959,0.979483962059021,0.5677992701530457,1.0308877229690552,0.1605849415063858,0.8565635681152344,0.5298008918762207,0.8510164618492126,-0.1502307653427124,0.9476115703582764,0.5632601380348206,1.096203088760376,-0.0272006448358297,0.9614711999893188,0.4536958336830139,0.8871464133262634,-0.2905734777450561,0.9715461730957032
Pranayaam,0.5455268025398254,0.4063090980052948,-0.1728822290897369,0.9999849200248718,0.5543450713157654,0.3861887753009796,-0.1471574902534485,0.9999935626983644,0.5603722333908081,0.3869200050830841,-0.1471997648477554,0.9999908804893494,0.5663490295410156,0.3877831995487213,-0.1473884582519531,0.9999950528144836,0.5363129377365112,0.3845782876014709,-0.1502880454063415,0.9999936819076538,0.5289123058319092,0.3845341801643371,-0.1502943933010101,0.9999897480010986,0.5215481519699097,0.3849242329597473,-0.1502980887889862,0.9999927282333374,0.571828305721283,0.3958634734153747,-0.0089553799480199,0.9999891519546508,0.5064272284507751,0.394975483417511,-0.0265226773917675,0.9999842047691344,0.5546268820762634,0.4307384788990021,-0.1220268756151199,0.9999971389770508,0.5316183567047119,0.4293273985385895,-0.1270029693841934,0.9999980330467224,0.6253265142440796,0.5161926746368408,-0.0241529792547225,0.9998846650123596,0.4508658349514007,0.5104763507843018,0.0097422953695058,0.9997085332870485,0.679720401763916,0.6675782799720764,-0.0623749308288097,0.9854766130447388,0.4185976982116699,0.6646454930305481,-0.036385990679264,0.9265982508659364,0.7702329158782959,0.800430178642273,-0.1893349587917328,0.9540842771530152,0.3842145800590515,0.7863531708717346,-0.2025040835142135,0.7896190285682678,0.8087786436080933,0.846879243850708,-0.21009261906147,0.9217070937156676,0.3635781407356262,0.8369348645210266,-0.2227299511432647,0.7477395534515381,0.801458477973938,0.8472813963890076,-0.248383492231369,0.9332003593444824,0.373298317193985,0.8378190994262695,-0.2502565383911133,0.7756474614143372,0.7880597114562988,0.8329862952232361,-0.2066017836332321,0.9410114288330078,0.3844852745532989,0.8230091333389282,-0.2162543535232544,0.8019229173660278,0.611697256565094,0.7691293954849243,-0.0055076973512768,0.9988691806793212,0.4938477575778961,0.7803068161010742,0.005384252872318,0.9992294907569884,0.7275511026382446,0.8113758563995361,-0.4206576943397522,0.9672159552574158,0.3911072313785553,0.811330258846283,-0.4144156873226166,0.9717015027999878,0.5364395380020142,0.8961532711982727,-0.2141557931900024,0.4206173121929168,0.6357661485671997,0.9348742961883544,-0.3464088141918182,0.8323793411254883,0.517522931098938,0.8697935938835144,-0.1770054399967193,0.323808342218399,0.6525875926017761,0.9075325727462769,-0.3241870403289795,0.6771885752677917,0.4475413262844085,0.9272292852401732,-0.2097756117582321,0.4063215553760528,0.7265298366546631,0.9406044483184814,-0.4076944291591644,0.7720140814781189
Warrior2,0.4430814385414123,0.2298561632633209,-0.410472959280014,0.9994601011276244,0.4509855210781097,0.2058610320091247,-0.4095366895198822,0.9985370635986328,0.4565442502498626,0.2041551321744918,-0.4096972942352295,0.9986534118652344,0.463097333908081,0.2025945484638214,-0.4099918305873871,0.9987119436264038,0.441743940114975,0.2080714553594589,-0.3856286108493805,0.9979803562164308,0.4400400221347809,0.2079965770244598,-0.3857204914093017,0.9977700114250184,0.4382820725440979,0.2078014314174652,-0.3858170211315155,0.9975491166114808,0.4950522780418396,0.2073775231838226,-0.3123487830162048,0.9989450573921204,0.4506654143333435,0.2111604213714599,-0.1949077546596527,0.9983235597610474,0.4618067145347595,0.2504676580429077,-0.3675163686275482,0.9995156526565552,0.4473407864570617,0.2526433169841766,-0.3333672881126404,0.9989036321640016,0.5980473160743713,0.3090780377388,-0.2499901801347732,0.9997615218162536,0.4167608618736267,0.3372296988964081,-0.0913870483636856,0.9993865489959716,0.7263096570968628,0.3746074736118316,-0.441143274307251,0.9929525852203368,0.2832655906677246,0.35315802693367,-0.1089727655053138,0.9968832731246948,0.8335918188095093,0.3877427279949188,-0.7944256663322449,0.9853109121322632,0.1517877876758575,0.3424378931522369,-0.2565944194793701,0.997266411781311,0.8746060132980347,0.3942291140556335,-0.8588945269584656,0.9692243337631226,0.112899400293827,0.3450483083724975,-0.2981403172016144,0.9887219667434692,0.8760673403739929,0.3928524553775787,-0.9101589322090148,0.9758034944534302,0.110389731824398,0.3340558111667633,-0.345115602016449,0.9902703762054444,0.8571297526359558,0.3962523341178894,-0.8278881311416626,0.9797003865242004,0.123962178826332,0.3351172804832458,-0.2872529029846191,0.9919525384902954,0.6025975942611694,0.6885196566581726,-0.050744891166687,0.9738177061080932,0.4915774762630462,0.6917654275894165,0.0510643236339092,0.9787404537200928,0.6985729932785034,0.9453227519989014,-0.2685486376285553,0.6983765959739685,0.3872950375080108,0.842865526676178,-0.227495402097702,0.9200072288513184,0.7499667406082153,1.0997403860092163,0.0985207557678222,0.2593048214912414,0.430271565914154,1.0765376091003418,0.0757810622453689,0.4339010417461395,0.7533947229385376,1.1187840700149536,0.1279924213886261,0.1491533815860748,0.4537782073020935,1.0977036952972412,0.1038154363632202,0.3801212310791015,0.7618105411529541,1.1935051679611206,-0.0533675923943519,0.1232241988182067,0.4102743268013,1.1888294219970703,-0.0464559011161327,0.2288468778133392
MahaKaal,0.6082831621170044,0.1589784622192382,-0.4309491515159607,0.9999759793281556,0.6179214715957642,0.1364814341068267,-0.4185688495635986,0.9998944401741028,0.6247003674507141,0.1372918486595153,-0.4185569286346435,0.9999000430107116,0.6311505436897278,0.1380822509527206,-0.4186595976352691,0.999881625175476,0.5988848209381104,0.134411409497261,-0.4151512682437897,0.9999200701713562,0.5931087136268616,0.1339593380689621,-0.4152535498142242,0.9999306201934814,0.5880626440048218,0.1341324299573898,-0.4151977598667145,0.9999275207519532,0.6411470174789429,0.1431788951158523,-0.2780667245388031,0.9998940229415894,0.578106701374054,0.1372468769550323,-0.2589700520038605,0.9999401569366456,0.6183960437774658,0.1827528178691864,-0.3715920746326446,0.9999706149101256,0.5949161052703857,0.1795868426561355,-0.3658653199672699,0.9999733567237854,0.70002281665802,0.2635017931461334,-0.1940664499998092,0.9999759793281556,0.5233615040779114,0.223331943154335,-0.131578117609024,0.9999533891677856,0.7638162970542908,0.4222204983234405,-0.2128229141235351,0.9985594749450684,0.421149730682373,0.2715398073196411,-0.3096372485160827,0.9955739974975586,0.7862610220909119,0.5828554630279541,-0.3581237196922302,0.9946556091308594,0.4222840666770935,0.1581995487213134,-0.65666663646698,0.9970933198928832,0.8066815137863159,0.6403404474258423,-0.3861638903617859,0.9791640639305116,0.4179043769836426,0.1058000177145004,-0.7225955128669739,0.9909282326698304,0.7835273742675781,0.6377620100975037,-0.4196378588676452,0.9803465604782104,0.4343323707580566,0.102509394288063,-0.7187913656234741,0.9902345538139344,0.7719268798828125,0.6236757040023804,-0.3738284409046173,0.9795332551002502,0.4396772980690002,0.1182087510824203,-0.6651358604431152,0.9873723983764648,0.6168462038040161,0.5782855749130249,-0.0350373201072216,0.9986229538917542,0.5180666446685791,0.5370310544967651,0.035181101411581,0.999670147895813,0.6005201935768127,0.8256749510765076,-0.0701004490256309,0.9823774695396424,0.4397970139980316,0.5713015794754028,-0.4558463096618652,0.9945988059043884,0.5875943303108215,0.9988414645195008,0.146487221121788,0.983434796333313,0.5036333203315735,0.8202505707740784,-0.2022687494754791,0.972983181476593,0.5677465796470642,1.0501960515975952,0.156194269657135,0.8476505279541016,0.5295841097831726,0.8502770662307739,-0.1818251311779022,0.9363666772842408,0.5685772895812988,1.1122115850448608,-0.0509377010166645,0.9577311277389526,0.4617235660552978,0.8912947773933411,-0.3398995995521545,0.9643071293830872
T-Pose,0.5591440200805664,0.1225565895438194,-0.4903953671455383,0.9995800256729126,0.5665920972824097,0.100713163614273,-0.459954023361206,0.9980842471122742,0.57193922996521,0.1006260141730308,-0.4600890576839447,0.9985759854316713,0.576374888420105,0.1008353531360626,-0.4603486657142639,0.9981593489646912,0.549744188785553,0.1016321256756782,-0.4658898413181305,0.9982373118400574,0.5435781478881836,0.102033257484436,-0.4659751951694488,0.998471975326538,0.5376129746437073,0.1025177538394928,-0.4660581648349762,0.9977892637252808,0.5832284688949585,0.1141059249639511,-0.2771801948547363,0.9987680912017822,0.5240796804428101,0.1121531352400779,-0.3045114576816559,0.99858295917511,0.570013165473938,0.1485121697187423,-0.4205067753791809,0.9989655017852784,0.5458329916000366,0.1465910226106643,-0.4278976917266845,0.9986644983291626,0.6484987139701843,0.241677239537239,-0.1816782504320144,0.9997354745864868,0.4566859304904938,0.2307139784097671,-0.2015244960784912,0.9986432790756226,0.7729565501213074,0.2493245601654052,-0.1625672876834869,0.9982377290725708,0.3369534909725189,0.2458861917257309,-0.2026380747556686,0.9941660761833192,0.9021781086921692,0.2239541411399841,-0.331120491027832,0.9953147172927856,0.2033684700727462,0.2074346840381622,-0.3775182366371155,0.9842230081558228,0.9445041418075562,0.2273490577936172,-0.3676380813121795,0.9826970100402832,0.1613280177116394,0.2071983963251114,-0.414259523153305,0.9597799181938172,0.9482967257499696,0.2249831408262252,-0.4298566281795501,0.9855219721794128,0.163712739944458,0.197944775223732,-0.4812654852867126,0.9681349396705629,0.9338880777359008,0.2259134948253631,-0.3677712380886078,0.9891899824142456,0.1782437711954116,0.1996442824602127,-0.4152334630489349,0.9731104373931884,0.5980138182640076,0.6203565001487732,-0.0068564945831894,0.9864399433135986,0.4918239116668701,0.6131923794746399,0.0071314102970063,0.9826823472976683,0.5889949798583984,0.8796917796134949,-0.0526672787964344,0.58649742603302,0.503543496131897,0.8769742250442505,-0.0289119035005569,0.5394992232322693,0.574621856212616,1.0718860626220703,0.2506043612957001,0.1650868952274322,0.5147310495376587,1.0342413187026978,0.2280744314193725,0.1589634716510772,0.5698785781860352,1.0956130027770996,0.2705944180488586,0.2081300467252731,0.5148029923439026,1.105022668838501,0.245458647608757,0.2074078023433685,0.5759226679801941,1.1557385921478271,0.0885420963168144,0.1594455987215042,0.499081939458847,1.1604334115982056,0.049832098186016,0.1412493735551834
MahaKaal,0.60853511095047,0.1579842120409011,-0.3916505575180053,0.9999720454216005,0.618390679359436,0.1355356872081756,-0.3809342384338379,0.999875009059906,0.6253362894058228,0.136443942785263,-0.3809068202972412,0.999879777431488,0.6318599581718445,0.1372506320476532,-0.3809884190559387,0.9998590350151062,0.5989047884941101,0.133380189538002,-0.3774270117282867,0.9999072551727296,0.5932444334030151,0.133045345544815,-0.3775158524513244,0.999918818473816,0.5876954197883606,0.1332031935453415,-0.3774527907371521,0.9999169111251832,0.6422462463378906,0.1421034336090088,-0.2488073408603668,0.9998753666877748,0.5778711438179016,0.1361297667026519,-0.2287069261074066,0.9999306201934814,0.6187566518783569,0.1822618842124939,-0.3353211283683777,0.9999665021896362,0.5951147079467773,0.1790213286876678,-0.3292076587677002,0.9999701976776124,0.7008816599845886,0.2604733407497406,-0.1722982376813888,0.9999754428863524,0.5237189531326294,0.2205946594476699,-0.109609268605709,0.9999561309814452,0.7670824527740479,0.4192133545875549,-0.1870870292186737,0.9985186457633972,0.4216843247413635,0.2678284645080566,-0.2834481000900268,0.9956068992614746,0.7876754999160767,0.5844184160232544,-0.3062501549720764,0.9939740300178528,0.422628790140152,0.1544196158647537,-0.604232668876648,0.9969506859779358,0.809988796710968,0.6412648558616638,-0.3278245329856872,0.9766300320625304,0.4193442761898041,0.1049831882119178,-0.6622756719589233,0.990454912185669,0.7855510115623474,0.6384073495864868,-0.360428124666214,0.9778592586517334,0.4365863800048828,0.1013600304722786,-0.660922646522522,0.9896715879440308,0.774450957775116,0.6246373653411865,-0.320412278175354,0.9770495891571044,0.4414485991001129,0.1164761036634445,-0.6125845909118652,0.9864965677261353,0.6175011396408081,0.5764589905738831,-0.033933125436306,0.9984728097915648,0.5173174142837524,0.5359532833099365,0.0340689457952976,0.9996504783630372,0.6005198359489441,0.8116873502731323,-0.0683046802878379,0.9817585349082948,0.4385787546634674,0.57362300157547,-0.4534730315208435,0.9946183562278748,0.5880979895591736,1.0000165700912476,0.1140420883893966,0.9832629561424256,0.5052207708358765,0.8221055269241333,-0.2295122593641281,0.9733448028564452,0.5673651099205017,1.0492396354675293,0.1191868185997009,0.8415239453315735,0.5328628420829773,0.853875994682312,-0.2128853499889373,0.9351946115493774,0.5699461698532104,1.1165767908096311,-0.0847817361354827,0.9570742249488832,0.4644765257835388,0.8987247943878174,-0.368841141462326,0.9648376703262328
Pranayaam,0.5397793650627136,0.406747967004776,-0.0692791119217872,0.9999807476997375,0.5493323802947998,0.3879122734069824,-0.0404538996517658,0.9999927282333374,0.5559654831886292,0.3891791999340057,-0.0404953993856906,0.9999891519546508,0.5623388290405273,0.3903000056743622,-0.0406960621476173,0.9999942183494568,0.530588686466217,0.385206013917923,-0.0445500127971172,0.9999929070472716,0.5231806635856628,0.3852536082267761,-0.0445324219763278,0.9999883770942688,0.51590895652771,0.3857774436473846,-0.0445131883025169,0.9999920725822448,0.568602442741394,0.3992475271224975,0.1044495701789856,0.999985933303833,0.5018236041069031,0.39625284075737,0.0800996646285057,0.9999817609786988,0.5498960614204407,0.4332059323787689,-0.0168896485120058,0.9999958872795104,0.5252920389175415,0.4304580688476562,-0.0237464848905801,0.9999972581863404,0.618965744972229,0.5194321274757385,0.0813673585653305,0.9998612403869628,0.4480022490024566,0.5112766623497009,0.1102946177124977,0.9996638894081116,0.673534631729126,0.6593337655067444,0.0307746920734643,0.9781500697135924,0.4190627932548523,0.6577447652816772,0.0229486525058746,0.8818718194961548,0.7630575895309448,0.773881196975708,-0.1295742243528366,0.941379189491272,0.3849377036094665,0.7627049088478088,-0.2107447385787964,0.7457245588302612,0.8014768362045288,0.8165501356124878,-0.1598194688558578,0.9049760103225708,0.3678919374942779,0.8071215748786926,-0.2449091225862503,0.7145991325378418,0.7956680059432983,0.8115531802177429,-0.1985480636358261,0.9177268743515016,0.3755322098731994,0.8050644993782043,-0.2726894915103912,0.7433080077171326,0.7809876203536987,0.7995657324790955,-0.1483829915523529,0.9255805015563964,0.3850016593933105,0.795188844203949,-0.226985290646553,0.7707330584526062,0.6123815774917603,0.7635971903800964,-0.0008276014705188,0.998626708984375,0.4948541522026062,0.7789545059204102,0.0007295001414604,0.9990354180336,0.7297899723052979,0.7896449565887451,-0.4067955017089844,0.95876806974411,0.4008622765541076,0.821381688117981,-0.4395919442176819,0.9618405103683472,0.5466369390487671,0.9126254320144652,-0.2291912287473678,0.3354041576385498,0.6412061452865601,0.9248575568199158,-0.3719351589679718,0.7751144170761108,0.5267997980117798,0.8924239277839661,-0.1945177018642425,0.2771249711513519,0.6680399179458618,0.903042197227478,-0.3472630083560943,0.6121693849563599,0.4632999300956726,0.9501526951789856,-0.2323756963014602,0.3269056677818298,0.7408713102340698,0.9304675459861756,-0.4190928041934967,0.701347827911377
MahaKaal,0.6136100888252258,0.1546820104122162,-0.3959429860115051,0.9999822974205016,0.6227349042892456,0.1337316036224365,-0.3830636739730835,0.9999136328697203,0.6291633248329163,0.1348290294408798,-0.383038580417633,0.9999199509620668,0.6352769136428833,0.1357047855854034,-0.383131742477417,0.999900758266449,0.6042009592056274,0.1310190856456756,-0.3802618086338043,0.9999353885650636,0.5980385541915894,0.1304531395435333,-0.3803673088550567,0.9999467730522156,0.5930153131484985,0.1302924752235412,-0.3803199231624603,0.9999430775642396,0.6441648006439209,0.140940248966217,-0.2436410933732986,0.9999150037765504,0.5822255611419678,0.1346024125814438,-0.2256066799163818,0.9999538064002992,0.6226950883865356,0.1803995072841644,-0.3368459641933441,0.9999762773513794,0.5995587706565857,0.1770910769701004,-0.3319761157035827,0.9999785423278807,0.7029733657836914,0.2619351744651794,-0.1648816913366317,0.99997878074646,0.5263503193855286,0.2194363623857498,-0.1062357872724533,0.9999596476554872,0.7659893035888672,0.4217341244220733,-0.1806427389383316,0.9984458684921264,0.4239939749240875,0.2652141451835632,-0.2898819148540497,0.9955833554267884,0.785209059715271,0.5815141201019287,-0.3005034923553467,0.9941774010658264,0.4261561930179596,0.1517592221498489,-0.6305157542228699,0.997329831123352,0.8037618398666382,0.6392363905906677,-0.3224583268165588,0.9778748750686646,0.4216230809688568,0.0997645407915115,-0.692269504070282,0.9921154975891112,0.7804433107376099,0.6370763182640076,-0.3531819581985473,0.978800654411316,0.4388795793056488,0.0958772450685501,-0.6893559694290161,0.9914888143539428,0.7697447538375854,0.6221387982368469,-0.3134452700614929,0.9782867431640624,0.4442377984523773,0.1123660951852798,-0.6389535665512085,0.9889129400253296,0.6187460422515869,0.576053261756897,-0.0346767120063304,0.99899023771286,0.5197713971138,0.533706545829773,0.034806378185749,0.9997618198394777,0.5975459814071655,0.8153463006019592,-0.0571000985801219,0.9849116206169128,0.442857027053833,0.565213143825531,-0.4629716873168945,0.994823396205902,0.5862897634506226,0.9950485229492188,0.1498182117938995,0.9847560524940492,0.5091744065284729,0.8158116936683655,-0.2293064594268798,0.9761696457862854,0.5679028630256653,1.047737956047058,0.1582543402910232,0.8535813093185425,0.5366986989974976,0.8468683958053589,-0.2101581394672393,0.9422940611839294,0.566356897354126,1.1186481714248655,-0.0502628162503242,0.9617290496826172,0.4716249108314514,0.8883407115936279,-0.373257964849472,0.968518078327179
